model,original_model_name,archive_source,model_used,task_id,dataset_name,n_classes,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,accuracy_std,accuracy_n_runs,balanced_accuracy_mean,balanced_accuracy_ci_lower,balanced_accuracy_ci_upper,balanced_accuracy_std,balanced_accuracy_n_runs,f1_macro_mean,f1_macro_ci_lower,f1_macro_ci_upper,f1_macro_std,f1_macro_n_runs,f1_micro_mean,f1_micro_ci_lower,f1_micro_ci_upper,f1_micro_std,f1_micro_n_runs,f1_weighted_mean,f1_weighted_ci_lower,f1_weighted_ci_upper,f1_weighted_std,f1_weighted_n_runs,precision_macro_mean,precision_macro_ci_lower,precision_macro_ci_upper,precision_macro_std,precision_macro_n_runs,recall_macro_mean,recall_macro_ci_lower,recall_macro_ci_upper,recall_macro_std,recall_macro_n_runs,roc_auc_mean,roc_auc_ci_lower,roc_auc_ci_upper,roc_auc_std,roc_auc_n_runs
gradient_boosting,gradient_boosting,tabular_baselines,,16,mfeat-karhunen,10,0.933,0.893,0.973,0.0131,3,0.933,0.902,0.965,0.0104,3,0.93,0.891,0.969,0.0128,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.99,1.0,0.00208,3
gradient_boosting,gradient_boosting,tabular_baselines,,18,mfeat-morphological,10,0.717,0.597,0.836,0.0392,3,0.705,0.623,0.786,0.0268,3,0.703,0.616,0.789,0.0284,3,,,,,0,,,,,0,,,,,0,,,,,0,0.961,0.94,0.983,0.00706,3
gradient_boosting,gradient_boosting,tabular_baselines,,2074,satimage,6,0.89,0.878,0.902,0.00408,3,0.858,0.84,0.875,0.00567,3,0.86,0.849,0.871,0.00355,3,,,,,0,,,,,0,,,,,0,,,,,0,0.986,0.976,0.995,0.00313,3
gradient_boosting,gradient_boosting,tabular_baselines,,2079,eucalyptus,5,0.643,0.552,0.733,0.0297,3,0.604,0.518,0.691,0.0284,3,0.598,0.523,0.672,0.0244,3,,,,,0,,,,,0,,,,,0,,,,,0,0.907,0.889,0.926,0.00615,3
gradient_boosting,gradient_boosting,tabular_baselines,,219,electricity,2,0.847,0.832,0.861,0.00471,3,0.834,0.819,0.85,0.0051,3,0.838,0.829,0.847,0.003,3,,,,,0,,,,,0,,,,,0,,,,,0,0.917,0.858,0.975,0.0192,3
gradient_boosting,gradient_boosting,tabular_baselines,,22,mfeat-zernike,10,0.777,0.758,0.796,0.00624,3,0.778,0.763,0.793,0.00496,3,0.781,0.755,0.807,0.00855,3,,,,,0,,,,,0,,,,,0,,,,,0,0.971,0.969,0.973,0.000623,3
gradient_boosting,gradient_boosting,tabular_baselines,,23,cmc,3,0.545,0.386,0.704,0.0521,3,0.523,0.369,0.678,0.0506,3,0.526,0.371,0.681,0.051,3,,,,,0,,,,,0,,,,,0,,,,,0,0.717,0.671,0.763,0.0152,3
gradient_boosting,gradient_boosting,tabular_baselines,,28,optdigits,10,0.97,0.958,0.982,0.00408,3,0.971,0.96,0.981,0.00351,3,0.971,0.958,0.984,0.00434,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.999,1.0,8.03e-05,3
gradient_boosting,gradient_boosting,tabular_baselines,,29,credit-approval,2,0.846,0.713,0.979,0.0437,3,0.851,0.731,0.971,0.0394,3,0.846,0.711,0.98,0.0442,3,,,,,0,,,,,0,,,,,0,,,,,0,0.936,0.88,0.992,0.0184,3
gradient_boosting,gradient_boosting,tabular_baselines,,3,kr-vs-kp,2,0.965,0.953,0.977,0.00408,3,0.965,0.953,0.978,0.00407,3,0.965,0.951,0.978,0.00455,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.988,1.0,0.00234,3
gradient_boosting,gradient_boosting,tabular_baselines,,3021,sick,2,0.988,0.938,1.04,0.0165,3,0.946,0.714,1.18,0.0763,3,0.95,0.736,1.16,0.0704,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.985,1.01,0.00407,3
gradient_boosting,gradient_boosting,tabular_baselines,,3022,vowel,11,0.868,0.814,0.922,0.0176,3,0.869,0.819,0.92,0.0167,3,0.868,0.816,0.919,0.017,3,,,,,0,,,,,0,,,,,0,,,,,0,0.989,0.974,1.0,0.0047,3
gradient_boosting,gradient_boosting,tabular_baselines,,31,credit-g,2,0.789,0.61,0.968,0.0587,3,0.724,0.519,0.928,0.0672,3,0.724,0.528,0.919,0.0641,3,,,,,0,,,,,0,,,,,0,,,,,0,0.799,0.55,1.05,0.0819,3
gradient_boosting,gradient_boosting,tabular_baselines,,32,pendigits,10,0.988,0.969,1.01,0.00624,3,0.989,0.972,1.01,0.00541,3,0.988,0.967,1.01,0.00678,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.992,1.0,0.00206,3
gradient_boosting,gradient_boosting,tabular_baselines,,3481,isolet,26,0.908,0.818,0.998,0.0295,3,0.911,0.819,1.0,0.03,3,0.905,0.799,1.01,0.0349,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.994,1.0,0.00109,3
gradient_boosting,gradient_boosting,tabular_baselines,,3549,analcatdata_authorship,4,0.982,0.932,1.03,0.0162,3,0.975,0.902,1.05,0.024,3,0.979,0.919,1.04,0.0199,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.98,1.01,0.00529,3
gradient_boosting,gradient_boosting,tabular_baselines,,3560,analcatdata_dmft,6,0.208,0.167,0.25,0.0136,3,0.205,0.153,0.256,0.017,3,0.201,0.151,0.251,0.0165,3,,,,,0,,,,,0,,,,,0,,,,,0,0.597,0.558,0.636,0.0127,3
gradient_boosting,gradient_boosting,tabular_baselines,,3573,mnist_784,10,0.957,0.942,0.971,0.00471,3,0.954,0.934,0.973,0.00653,3,0.955,0.941,0.969,0.00471,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.995,1.0,0.000976,3
gradient_boosting,gradient_boosting,tabular_baselines,,37,diabetes,2,0.736,0.628,0.843,0.0354,3,0.707,0.616,0.798,0.0299,3,0.712,0.615,0.81,0.032,3,,,,,0,,,,,0,,,,,0,,,,,0,0.815,0.666,0.964,0.0489,3
gradient_boosting,gradient_boosting,tabular_baselines,,3902,pc4,2,0.898,0.879,0.917,0.00624,3,0.719,0.565,0.873,0.0505,3,0.736,0.608,0.863,0.0419,3,,,,,0,,,,,0,,,,,0,,,,,0,0.944,0.937,0.952,0.00251,3
gradient_boosting,gradient_boosting,tabular_baselines,,3903,pc3,2,0.883,0.845,0.921,0.0125,3,0.517,0.368,0.665,0.0489,3,0.516,0.302,0.731,0.0704,3,,,,,0,,,,,0,,,,,0,,,,,0,0.798,0.549,1.05,0.0821,3
gradient_boosting,gradient_boosting,tabular_baselines,,3904,jm1,2,0.82,0.787,0.853,0.0108,3,0.574,0.535,0.613,0.0128,3,0.582,0.531,0.633,0.0168,3,,,,,0,,,,,0,,,,,0,,,,,0,0.752,0.706,0.799,0.0154,3
gradient_boosting,gradient_boosting,tabular_baselines,,3913,kc2,2,0.793,0.632,0.955,0.053,3,0.643,0.548,0.738,0.0313,3,0.658,0.559,0.758,0.0327,3,,,,,0,,,,,0,,,,,0,,,,,0,0.802,0.614,0.991,0.0619,3
gradient_boosting,gradient_boosting,tabular_baselines,,3917,kc1,2,0.865,0.822,0.908,0.0141,3,0.6,0.523,0.678,0.0256,3,0.626,0.522,0.731,0.0343,3,,,,,0,,,,,0,,,,,0,,,,,0,0.84,0.799,0.882,0.0135,3
gradient_boosting,gradient_boosting,tabular_baselines,,3918,pc1,2,0.922,0.907,0.937,0.00489,3,0.597,0.546,0.649,0.0169,3,0.634,0.568,0.701,0.0218,3,,,,,0,,,,,0,,,,,0,,,,,0,0.852,0.736,0.968,0.0383,3
gradient_boosting,gradient_boosting,tabular_baselines,,43,spambase,2,0.938,0.931,0.946,0.00236,3,0.932,0.918,0.946,0.00461,3,0.936,0.928,0.943,0.0025,3,,,,,0,,,,,0,,,,,0,,,,,0,0.983,0.964,1.0,0.00635,3
gradient_boosting,gradient_boosting,tabular_baselines,,45,splice,3,0.965,0.965,0.965,0.0,3,0.968,0.962,0.973,0.00177,3,0.962,0.956,0.967,0.00191,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.993,0.999,0.000953,3
gradient_boosting,gradient_boosting,tabular_baselines,,49,tic-tac-toe,2,0.919,0.893,0.945,0.00866,3,0.881,0.824,0.939,0.0189,3,0.903,0.861,0.945,0.0137,3,,,,,0,,,,,0,,,,,0,,,,,0,0.992,0.988,0.996,0.00134,3
gradient_boosting,gradient_boosting,tabular_baselines,,53,vehicle,4,0.748,0.714,0.782,0.0111,3,0.757,0.664,0.85,0.0306,3,0.755,0.659,0.851,0.0315,3,,,,,0,,,,,0,,,,,0,,,,,0,0.934,0.917,0.95,0.00548,3
gradient_boosting,gradient_boosting,tabular_baselines,,6,letter,26,0.913,0.875,0.951,0.0125,3,0.917,0.876,0.958,0.0135,3,0.911,0.873,0.95,0.0126,3,,,,,0,,,,,0,,,,,0,,,,,0,0.998,0.997,1.0,0.000616,3
gradient_boosting,gradient_boosting,tabular_baselines,,7592,adult,2,0.845,0.823,0.867,0.00707,3,0.764,0.729,0.8,0.0117,3,0.782,0.761,0.803,0.00691,3,,,,,0,,,,,0,,,,,0,,,,,0,0.911,0.895,0.926,0.00521,3
gradient_boosting,gradient_boosting,tabular_baselines,,9910,Bioresponse,2,0.772,0.641,0.902,0.0429,3,0.768,0.634,0.903,0.0443,3,0.768,0.633,0.903,0.0444,3,,,,,0,,,,,0,,,,,0,,,,,0,0.84,0.784,0.896,0.0184,3
gradient_boosting,gradient_boosting,tabular_baselines,,9946,wdbc,2,0.965,0.936,0.994,0.00949,3,0.963,0.923,1.0,0.0133,3,0.963,0.934,0.992,0.00941,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.989,1.0,0.00227,3
gradient_boosting,gradient_boosting,tabular_baselines,,9952,phoneme,2,0.857,0.849,0.864,0.00236,3,0.822,0.816,0.827,0.00189,3,0.824,0.808,0.841,0.00534,3,,,,,0,,,,,0,,,,,0,,,,,0,0.926,0.911,0.942,0.00521,3
gradient_boosting,gradient_boosting,tabular_baselines,,9957,qsar-biodeg,2,0.86,0.781,0.938,0.0258,3,0.822,0.73,0.914,0.0302,3,0.835,0.742,0.928,0.0304,3,,,,,0,,,,,0,,,,,0,,,,,0,0.94,0.928,0.952,0.004,3
gradient_boosting,gradient_boosting,tabular_baselines,,9960,wall-robot-navigation,4,0.998,0.991,1.01,0.00236,3,0.999,0.995,1.0,0.0014,3,0.999,0.995,1.0,0.00146,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
gradient_boosting,gradient_boosting,tabular_baselines,,9964,semeion,10,0.92,0.875,0.965,0.0147,3,0.92,0.889,0.951,0.0103,3,0.913,0.862,0.964,0.0168,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.993,1.0,0.0011,3
gradient_boosting,gradient_boosting,tabular_baselines,,9971,ilpd,2,0.682,0.478,0.885,0.0669,3,0.585,0.332,0.837,0.0829,3,0.585,0.333,0.837,0.0827,3,,,,,0,,,,,0,,,,,0,,,,,0,0.701,0.495,0.907,0.0677,3
gradient_boosting,gradient_boosting,tabular_baselines,,9976,madelon,2,0.738,0.647,0.83,0.0301,3,0.739,0.657,0.822,0.0271,3,0.738,0.649,0.826,0.0291,3,,,,,0,,,,,0,,,,,0,,,,,0,0.832,0.743,0.921,0.0293,3
gradient_boosting,gradient_boosting,tabular_baselines,,9977,nomao,2,0.952,0.916,0.988,0.0118,3,0.929,0.866,0.992,0.0207,3,0.938,0.884,0.992,0.0177,3,,,,,0,,,,,0,,,,,0,,,,,0,0.991,0.988,0.993,0.000766,3
gradient_boosting,gradient_boosting,tabular_baselines,,9978,ozone-level-8hr,2,0.945,0.912,0.978,0.0108,3,0.573,0.396,0.75,0.0581,3,0.602,0.345,0.86,0.0847,3,,,,,0,,,,,0,,,,,0,,,,,0,0.882,0.733,1.03,0.049,3
gradient_boosting,gradient_boosting,tabular_baselines,,9981,cnae-9,9,0.909,0.886,0.933,0.0077,3,0.913,0.891,0.934,0.00714,3,0.906,0.902,0.91,0.0012,3,,,,,0,,,,,0,,,,,0,,,,,0,0.995,0.993,0.998,0.000756,3
gradient_boosting,gradient_boosting,tabular_baselines,,9985,first-order-theorem-proving,6,0.573,0.397,0.75,0.0581,3,0.437,0.354,0.52,0.0272,3,0.456,0.338,0.574,0.0387,3,,,,,0,,,,,0,,,,,0,,,,,0,0.831,0.787,0.876,0.0146,3
gradient_boosting,gradient_boosting,tabular_baselines,,40996,Fashion-MNIST,10,0.876,,,0.0,1,0.872,,,0.0,1,0.872,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.99,,,0.0,1
gradient_boosting,gradient_boosting,tabular_baselines,,23517,numerai28.6,2,0.516,,,0.0,1,0.514,,,0.0,1,0.513,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.526,,,0.0,1
gradient_boosting,gradient_boosting,tabular_baselines,,40978,Internet-Advertisements,2,0.972,,,0.0,1,0.923,,,0.0,1,0.945,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.929,,,0.0,1
gradient_boosting,gradient_boosting,tabular_baselines,,40670,dna,3,0.954,,,0.0,1,0.955,,,0.0,1,0.949,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.993,,,0.0,1
gradient_boosting,gradient_boosting,tabular_baselines,,40701,churn,2,0.959,,,0.0,1,0.89,,,0.0,1,0.913,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.956,,,0.0,1
logistic_regression,logistic_regression,tabular_baselines,,10093,banknote-authentication,2,0.985,0.973,0.997,0.00408,3,0.986,0.974,0.997,0.00369,3,0.985,0.972,0.997,0.00407,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000172,3
logistic_regression,logistic_regression,tabular_baselines,,10101,blood-transfusion-service-center,2,0.77,0.748,0.792,0.00723,3,0.528,0.502,0.555,0.00873,3,0.509,0.459,0.56,0.0166,3,,,,,0,,,,,0,,,,,0,,,,,0,0.734,0.509,0.959,0.074,3
logistic_regression,logistic_regression,tabular_baselines,,11,balance-scale,3,0.869,0.854,0.884,0.00501,3,0.615,0.584,0.646,0.0102,3,0.596,0.582,0.611,0.0047,3,,,,,0,,,,,0,,,,,0,,,,,0,0.974,0.942,1.01,0.0107,3
logistic_regression,logistic_regression,tabular_baselines,,12,mfeat-factors,10,0.98,0.935,1.02,0.0147,3,0.98,0.936,1.02,0.0146,3,0.981,0.937,1.02,0.0144,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.986,1.01,0.00361,3
logistic_regression,logistic_regression,tabular_baselines,,125920,dresses-sales,2,0.547,0.459,0.634,0.0288,3,0.512,0.404,0.62,0.0355,3,0.502,0.417,0.587,0.0279,3,,,,,0,,,,,0,,,,,0,,,,,0,0.583,0.418,0.747,0.0542,3
logistic_regression,logistic_regression,tabular_baselines,,125922,texture,11,0.995,0.983,1.01,0.00408,3,0.994,0.978,1.01,0.00539,3,0.994,0.98,1.01,0.0046,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
logistic_regression,logistic_regression,tabular_baselines,,14,mfeat-fourier,10,0.798,0.707,0.89,0.0301,3,0.803,0.737,0.87,0.022,3,0.803,0.746,0.861,0.0188,3,,,,,0,,,,,0,,,,,0,,,,,0,0.972,0.956,0.988,0.00536,3
logistic_regression,logistic_regression,tabular_baselines,,146195,connect-4,3,0.632,0.573,0.69,0.0193,3,0.346,0.31,0.381,0.0117,3,0.289,0.239,0.339,0.0166,3,,,,,0,,,,,0,,,,,0,,,,,0,0.629,0.52,0.738,0.0358,3
logistic_regression,logistic_regression,tabular_baselines,,146800,MiceProtein,8,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,0.0,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
logistic_regression,logistic_regression,tabular_baselines,,146817,steel-plates-fault,7,0.678,0.61,0.747,0.0225,3,0.711,0.631,0.791,0.0264,3,0.689,0.648,0.73,0.0135,3,,,,,0,,,,,0,,,,,0,,,,,0,0.928,0.906,0.95,0.00709,3
logistic_regression,logistic_regression,tabular_baselines,,146819,climate-model-simulation-crashes,2,0.971,0.907,1.04,0.021,3,0.877,0.612,1.14,0.0871,3,0.899,0.682,1.12,0.0715,3,,,,,0,,,,,0,,,,,0,,,,,0,0.954,0.797,1.11,0.0516,3
logistic_regression,logistic_regression,tabular_baselines,,146820,wilt,2,0.962,0.882,1.04,0.0262,3,0.676,0.288,1.06,0.127,3,0.702,0.211,1.19,0.161,3,,,,,0,,,,,0,,,,,0,,,,,0,0.978,0.961,0.994,0.00543,3
logistic_regression,logistic_regression,tabular_baselines,,146821,car,4,0.833,0.783,0.884,0.0165,3,0.609,0.437,0.781,0.0566,3,0.664,0.484,0.844,0.0591,3,,,,,0,,,,,0,,,,,0,,,,,0,0.955,0.921,0.989,0.0111,3
logistic_regression,logistic_regression,tabular_baselines,,146822,segment,7,0.87,0.789,0.951,0.0268,3,0.876,0.822,0.93,0.0178,3,0.872,0.802,0.942,0.0231,3,,,,,0,,,,,0,,,,,0,,,,,0,0.978,0.959,0.996,0.00608,3
logistic_regression,logistic_regression,tabular_baselines,,146824,mfeat-pixel,10,0.962,0.922,1.0,0.0131,3,0.964,0.925,1.0,0.0127,3,0.962,0.922,1.0,0.0131,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.991,1.0,0.00161,3
logistic_regression,logistic_regression,tabular_baselines,,146825,Fashion-MNIST,10,0.88,,,0.0,1,0.872,,,0.0,1,0.87,,,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.987,,,0.0,1
logistic_regression,logistic_regression,tabular_baselines,,14952,PhishingWebsites,2,0.91,0.841,0.979,0.0227,3,0.908,0.835,0.98,0.0238,3,0.908,0.842,0.974,0.0217,3,,,,,0,,,,,0,,,,,0,,,,,0,0.968,0.934,1.0,0.0111,3
logistic_regression,logistic_regression,tabular_baselines,,14954,cylinder-bands,2,0.745,0.681,0.809,0.021,3,0.721,0.675,0.767,0.0152,3,0.725,0.678,0.771,0.0152,3,,,,,0,,,,,0,,,,,0,,,,,0,0.809,0.699,0.92,0.0363,3
logistic_regression,logistic_regression,tabular_baselines,,14965,bank-marketing,2,0.883,0.876,0.891,0.00236,3,0.573,0.479,0.666,0.0308,3,0.592,0.467,0.718,0.0413,3,,,,,0,,,,,0,,,,,0,,,,,0,0.885,0.87,0.9,0.00482,3
logistic_regression,logistic_regression,tabular_baselines,,14969,GesturePhaseSegmentationProcessed,5,0.512,0.449,0.574,0.0205,3,0.382,0.338,0.426,0.0145,3,0.362,0.318,0.405,0.0142,3,,,,,0,,,,,0,,,,,0,,,,,0,0.771,0.727,0.815,0.0145,3
logistic_regression,logistic_regression,tabular_baselines,,14970,har,6,0.987,0.979,0.994,0.00236,3,0.987,0.98,0.995,0.00253,3,0.987,0.979,0.995,0.00267,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.995,1.0,0.00136,3
logistic_regression,logistic_regression,tabular_baselines,,15,breast-w,2,0.962,0.938,0.986,0.00778,3,0.96,0.911,1.01,0.016,3,0.957,0.927,0.987,0.00988,3,,,,,0,,,,,0,,,,,0,,,,,0,0.994,0.979,1.01,0.00488,3
logistic_regression,logistic_regression,tabular_baselines,,16,mfeat-karhunen,10,0.935,0.91,0.96,0.00816,3,0.937,0.92,0.955,0.00565,3,0.933,0.908,0.958,0.00817,3,,,,,0,,,,,0,,,,,0,,,,,0,0.996,0.989,1.0,0.00232,3
logistic_regression,logistic_regression,tabular_baselines,,18,mfeat-morphological,10,0.742,0.698,0.785,0.0143,3,0.734,0.715,0.753,0.0063,3,0.728,0.708,0.749,0.0067,3,,,,,0,,,,,0,,,,,0,,,,,0,0.964,0.953,0.976,0.00367,3
logistic_regression,logistic_regression,tabular_baselines,,2074,satimage,6,0.862,0.81,0.913,0.017,3,0.814,0.789,0.838,0.00801,3,0.812,0.788,0.837,0.00808,3,,,,,0,,,,,0,,,,,0,,,,,0,0.976,0.969,0.983,0.00218,3
logistic_regression,logistic_regression,tabular_baselines,,2079,eucalyptus,5,0.649,0.568,0.729,0.0265,3,0.603,0.583,0.623,0.00651,3,0.604,0.574,0.633,0.00971,3,,,,,0,,,,,0,,,,,0,,,,,0,0.907,0.876,0.938,0.0102,3
logistic_regression,logistic_regression,tabular_baselines,,219,electricity,2,0.763,0.7,0.827,0.0209,3,0.744,0.682,0.806,0.0205,3,0.748,0.683,0.813,0.0214,3,,,,,0,,,,,0,,,,,0,,,,,0,0.83,0.819,0.842,0.00374,3
logistic_regression,logistic_regression,tabular_baselines,,22,mfeat-zernike,10,0.835,0.738,0.932,0.0319,3,0.838,0.778,0.898,0.0197,3,0.833,0.775,0.891,0.0191,3,,,,,0,,,,,0,,,,,0,,,,,0,0.983,0.964,1.0,0.00602,3
logistic_regression,logistic_regression,tabular_baselines,,23,cmc,3,0.493,0.465,0.522,0.00943,3,0.473,0.428,0.519,0.0149,3,0.473,0.42,0.526,0.0174,3,,,,,0,,,,,0,,,,,0,,,,,0,0.691,0.654,0.727,0.0119,3
logistic_regression,logistic_regression,tabular_baselines,,28,optdigits,10,0.972,0.957,0.986,0.00471,3,0.973,0.958,0.989,0.00509,3,0.972,0.958,0.987,0.00469,3,,,,,0,,,,,0,,,,,0,,,,,0,0.999,0.998,1.0,0.000352,3
logistic_regression,logistic_regression,tabular_baselines,,29,credit-approval,2,0.849,0.759,0.94,0.0297,3,0.852,0.773,0.931,0.0259,3,0.848,0.755,0.942,0.0308,3,,,,,0,,,,,0,,,,,0,,,,,0,0.919,0.857,0.981,0.0204,3
logistic_regression,logistic_regression,tabular_baselines,,3,kr-vs-kp,2,0.955,0.91,1.0,0.0147,3,0.955,0.91,1.0,0.0147,3,0.955,0.91,0.999,0.0146,3,,,,,0,,,,,0,,,,,0,,,,,0,0.991,0.979,1.0,0.00394,3
logistic_regression,logistic_regression,tabular_baselines,,3021,sick,2,0.968,0.918,1.02,0.0165,3,0.799,0.514,1.08,0.0938,3,0.85,0.582,1.12,0.0881,3,,,,,0,,,,,0,,,,,0,,,,,0,0.957,0.882,1.03,0.0244,3
logistic_regression,logistic_regression,tabular_baselines,,3022,vowel,11,0.647,0.561,0.732,0.0281,3,0.653,0.56,0.747,0.0307,3,0.642,0.546,0.739,0.0316,3,,,,,0,,,,,0,,,,,0,,,,,0,0.956,0.948,0.964,0.00272,3
logistic_regression,logistic_regression,tabular_baselines,,31,credit-g,2,0.773,0.608,0.939,0.0544,3,0.702,0.569,0.835,0.0438,3,0.704,0.55,0.858,0.0505,3,,,,,0,,,,,0,,,,,0,,,,,0,0.787,0.579,0.995,0.0684,3
logistic_regression,logistic_regression,tabular_baselines,,32,pendigits,10,0.948,0.917,0.98,0.0103,3,0.944,0.908,0.98,0.0118,3,0.943,0.91,0.975,0.0107,3,,,,,0,,,,,0,,,,,0,,,,,0,0.997,0.99,1.0,0.00221,3
logistic_regression,logistic_regression,tabular_baselines,,3481,isolet,26,0.96,0.903,1.02,0.0187,3,0.957,0.893,1.02,0.0209,3,0.955,0.887,1.02,0.0224,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,0.999,1.0,0.000273,3
logistic_regression,logistic_regression,tabular_baselines,,3549,analcatdata_authorship,4,0.997,0.986,1.01,0.00371,3,0.997,0.983,1.01,0.00453,3,0.997,0.986,1.01,0.00363,3,,,,,0,,,,,0,,,,,0,,,,,0,1.0,1.0,1.0,0.0,3
logistic_regression,logistic_regression,tabular_baselines,,3560,analcatdata_dmft,6,0.211,0.0971,0.325,0.0375,3,0.217,0.11,0.324,0.0352,3,0.191,0.0721,0.311,0.0392,3,,,,,0,,,,,0,,,,,0,,,,,0,0.57,0.507,0.633,0.0208,3
logistic_regression,logistic_regression,tabular_baselines,,3573,mnist_784,10,0.92,0.854,0.986,0.0216,3,0.915,0.833,0.998,0.027,3,0.915,0.834,0.996,0.0265,3,,,,,0,,,,,0,,,,,0,,,,,0,0.991,0.979,1.0,0.00402,3
logistic_regression,logistic_regression,tabular_baselines,,37,diabetes,2,0.77,0.726,0.815,0.0147,3,0.731,0.695,0.767,0.0119,3,0.74,0.703,0.777,0.0122,3,,,,,0,,,,,0,,,,,0,,,,,0,0.857,0.727,0.986,0.0425,3
logistic_regression,logistic_regression,tabular_baselines,,3902,pc4,2,0.91,0.888,0.932,0.00707,3,0.685,0.588,0.783,0.0322,3,0.729,0.65,0.808,0.026,3,,,,,0,,,,,0,,,,,0,,,,,0,0.915,0.874,0.957,0.0137,3
logistic_regression,logistic_regression,tabular_baselines,,3903,pc3,2,0.9,0.857,0.943,0.0141,3,0.512,0.48,0.545,0.0107,3,0.501,0.454,0.549,0.0157,3,,,,,0,,,,,0,,,,,0,,,,,0,0.761,0.431,1.09,0.109,3
logistic_regression,logistic_regression,tabular_baselines,,3904,jm1,2,0.815,0.753,0.877,0.0204,3,0.559,0.496,0.622,0.0207,3,0.558,0.461,0.654,0.0317,3,,,,,0,,,,,0,,,,,0,,,,,0,0.712,0.686,0.739,0.00863,3
logistic_regression,logistic_regression,tabular_baselines,,3913,kc2,2,0.861,0.778,0.944,0.0273,3,0.696,0.629,0.763,0.022,3,0.738,0.664,0.811,0.0241,3,,,,,0,,,,,0,,,,,0,,,,,0,0.86,0.647,1.07,0.0702,3
logistic_regression,logistic_regression,tabular_baselines,,3917,kc1,2,0.868,0.818,0.919,0.0165,3,0.586,0.472,0.701,0.0376,3,0.609,0.454,0.764,0.0509,3,,,,,0,,,,,0,,,,,0,,,,,0,0.818,0.799,0.838,0.00648,3
logistic_regression,logistic_regression,tabular_baselines,,3918,pc1,2,0.916,0.877,0.956,0.0129,3,0.558,0.407,0.709,0.0497,3,0.572,0.342,0.802,0.0755,3,,,,,0,,,,,0,,,,,0,,,,,0,0.855,0.634,1.08,0.0726,3
logistic_regression,logistic_regression,tabular_baselines,,43,spambase,2,0.918,0.875,0.962,0.0143,3,0.911,0.866,0.956,0.0147,3,0.915,0.867,0.962,0.0156,3,,,,,0,,,,,0,,,,,0,,,,,0,0.974,0.951,0.997,0.00759,3
logistic_regression,logistic_regression,tabular_baselines,,45,splice,3,0.93,0.897,0.963,0.0108,3,0.931,0.913,0.948,0.00579,3,0.924,0.894,0.954,0.00992,3,,,,,0,,,,,0,,,,,0,,,,,0,0.988,0.983,0.993,0.0016,3
logistic_regression,logistic_regression,tabular_baselines,,49,tic-tac-toe,2,0.66,0.493,0.826,0.0547,3,0.543,0.434,0.652,0.0359,3,0.515,0.354,0.676,0.0529,3,,,,,0,,,,,0,,,,,0,,,,,0,0.591,0.532,0.65,0.0195,3
logistic_regression,logistic_regression,tabular_baselines,,53,vehicle,4,0.78,0.651,0.908,0.0422,3,0.795,0.731,0.86,0.0212,3,0.788,0.71,0.866,0.0258,3,,,,,0,,,,,0,,,,,0,,,,,0,0.939,0.894,0.985,0.0148,3
logistic_regression,logistic_regression,tabular_baselines,,6,letter,26,0.782,0.767,0.796,0.00471,3,0.786,0.778,0.793,0.00249,3,0.771,0.755,0.787,0.00524,3,,,,,0,,,,,0,,,,,0,,,,,0,0.982,0.977,0.986,0.00157,3
logistic_regression,logistic_regression,tabular_baselines,,7592,adult,2,0.813,0.785,0.842,0.00943,3,0.712,0.645,0.78,0.0222,3,0.73,0.668,0.792,0.0204,3,,,,,0,,,,,0,,,,,0,,,,,0,0.871,0.829,0.913,0.0137,3
